date,matchup,bet_home,won,pnl
2025-03-09,Dallas Mavericks vs Phoenix Suns,True,False,444.0
2025-03-09,POR vs DET,False,True,453.0
2025-03-09,Philadelphia 76ers vs Utah Jazz,True,True,462.0
2025-03-09,PHI vs UTA,False,True,471.0
2025-03-09,MIN vs SAS,False,True,480.0
2025-03-09,Oklahoma City Thunder vs Denver Nuggets,True,True,489.0
2025-03-09,Golden State Warriors vs Detroit Pistons,True,True,498.0
2025-03-09,Boston Celtics vs Los Angeles Lakers,True,True,507.0
2025-03-09,Milwaukee Bucks vs Orlando Magic,True,False,497.0
2025-03-10,Minnesota Timberwolves vs San Antonio Spurs,True,True,9.0
2025-03-10,OKC vs DEN,False,True,18.0
2025-03-10,TOR vs WAS,False,True,27.0
2025-03-10,Milwaukee Bucks vs Cleveland Cavaliers,True,False,17.0
2025-03-10,BKN vs LAL,False,True,26.0
2025-03-10,ATL vs PHI,False,True,35.0
2025-03-10,Atlanta Hawks vs Philadelphia 76ers,True,True,44.0
2025-03-10,CHI vs IND,False,True,53.0
2025-03-10,MEM vs PHX,False,True,62.0
2025-03-10,BOS vs UTA,False,True,71.0
2025-03-10,Miami Heat vs Charlotte Hornets,True,False,61.0
2025-03-10,Boston Celtics vs Utah Jazz,True,True,70.0
2025-03-10,SAC vs NYK,False,True,79.0
2025-03-10,GSW vs POR,False,True,88.0
2025-03-10,MIA vs CHA,False,True,97.0
2025-03-10,HOU vs ORL,False,True,106.0
2025-03-10,SAS vs DAL,False,True,115.0
2025-03-10,Portland Trail Blazers vs Detroit Pistons,True,False,105.0
2025-03-10,Brooklyn Nets vs Los Angeles Lakers,True,True,114.0
2025-03-10,LA Clippers vs Sacramento Kings,True,True,123.0
2025-03-10,Toronto Raptors vs Washington Wizards,True,True,132.0
2025-03-11,Memphis Grizzlies vs Phoenix Suns,True,True,141.0
2025-03-11,Golden State Warriors vs Portland Trail Blazers,True,True,150.0
2025-03-11,Indiana Pacers vs Milwaukee Bucks,True,True,159.0
2025-03-11,DET vs WAS,False,True,168.0
2025-03-11,IND vs MIL,False,True,177.0
2025-03-11,Cleveland Cavaliers vs Brooklyn Nets,True,True,186.0
2025-03-11,Detroit Pistons vs Washington Wizards,True,True,195.0
2025-03-11,CLE vs BKN,False,True,204.0
2025-03-11,Sacramento Kings vs New York Knicks,True,False,194.0
2025-03-11,San Antonio Spurs vs Dallas Mavericks,True,False,184.0
2025-03-11,NOP vs LAC,False,True,193.0
2025-03-11,Chicago Bulls vs Indiana Pacers,True,True,202.0
2025-03-11,Oklahoma City Thunder vs Denver Nuggets,True,False,192.0
2025-03-11,Houston Rockets vs Orlando Magic,True,True,201.0
2025-03-12,Atlanta Hawks vs Charlotte Hornets,True,True,210.0
2025-03-12,Toronto Raptors vs Philadelphia 76ers,True,True,219.0
2025-03-12,SAS vs DAL,False,True,228.0
2025-03-12,New Orleans Pelicans vs LA Clippers,True,True,237.0
2025-03-12,POR vs NYK,False,True,246.0
2025-03-12,DEN vs MIN,False,True,255.0
2025-03-12,TOR vs PHI,False,True,264.0
2025-03-12,ATL vs CHA,False,True,273.0
2025-03-12,HOU vs PHX,False,True,282.0
2025-03-12,MIA vs LAC,False,True,291.0
2025-03-12,Boston Celtics vs Oklahoma City Thunder,True,False,281.0
2025-03-12,BOS vs OKC,False,True,290.0
2025-03-12,MEM vs UTA,False,True,299.0
2025-03-13,Houston Rockets vs Phoenix Suns,True,True,308.0
2025-03-13,San Antonio Spurs vs Dallas Mavericks,True,True,317.0
2025-03-13,GSW vs SAC,False,True,326.0
2025-03-13,Miami Heat vs LA Clippers,True,False,316.0
2025-03-13,DET vs WAS,False,True,325.0
2025-03-13,MIL vs LAL,False,True,334.0
2025-03-13,Portland Trail Blazers vs New York Knicks,True,False,324.0
2025-03-13,Milwaukee Bucks vs Los Angeles Lakers,True,True,333.0
2025-03-13,Memphis Grizzlies vs Utah Jazz,True,True,342.0
2025-03-13,CHI vs BKN,False,True,351.0
2025-03-13,Detroit Pistons vs Washington Wizards,True,False,341.0
2025-03-13,Denver Nuggets vs Minnesota Timberwolves,True,False,331.0
2025-03-13,NOP vs ORL,False,True,340.0
2025-03-14,New Orleans Pelicans vs Orlando Magic,True,False,330.0
2025-03-14,ATL vs LAC,False,True,339.0
2025-03-14,Philadelphia 76ers vs Indiana Pacers,True,False,329.0
2025-03-14,Atlanta Hawks vs LA Clippers,True,False,319.0
2025-03-14,Chicago Bulls vs Brooklyn Nets,True,True,328.0
2025-03-14,Miami Heat vs Boston Celtics,True,False,318.0
2025-03-14,Golden State Warriors vs Sacramento Kings,True,True,327.0
2025-03-14,SAS vs CHA,False,True,336.0
2025-03-14,PHX vs SAC,False,True,345.0
2025-03-14,MEM vs CLE,False,True,354.0
2025-03-14,HOU vs DAL,False,True,363.0
2025-03-14,PHI vs IND,False,True,372.0
2025-03-14,UTA vs TOR,False,True,381.0
2025-03-14,DEN vs LAL,False,True,390.0
2025-03-14,MIA vs BOS,False,True,399.0
2025-03-14,MIN vs ORL,False,True,408.0
2025-03-15,SAS vs NOP,False,True,417.0
2025-03-15,MEM vs MIA,False,True,426.0
2025-03-15,MIL vs IND,False,True,435.0
2025-03-15,BKN vs BOS,False,True,444.0
2025-03-15,DEN vs WAS,False,True,453.0
2025-03-15,Memphis Grizzlies vs Cleveland Cavaliers,True,False,443.0
2025-03-15,Minnesota Timberwolves vs Orlando Magic,True,True,452.0
2025-03-15,Denver Nuggets vs Los Angeles Lakers,True,True,461.0
2025-03-15,San Antonio Spurs vs Charlotte Hornets,True,False,451.0
2025-03-15,Utah Jazz vs Toronto Raptors,True,False,441.0
2025-03-15,Phoenix Suns vs Sacramento Kings,True,True,450.0
2025-03-15,Brooklyn Nets vs Boston Celtics,True,False,440.0
2025-03-15,Detroit Pistons vs Oklahoma City Thunder,True,False,430.0
2025-03-15,GSW vs NYK,False,True,439.0
2025-03-15,Houston Rockets vs Dallas Mavericks,True,True,448.0
2025-03-15,DET vs OKC,False,True,457.0
2025-03-15,HOU vs CHI,False,True,466.0
2025-03-16,Cleveland Cavaliers vs Orlando Magic,True,False,456.0
2025-03-16,Houston Rockets vs Chicago Bulls,True,True,465.0
2025-03-16,POR vs TOR,False,True,474.0
2025-03-16,Dallas Mavericks vs Philadelphia 76ers,True,False,464.0
2025-03-16,Denver Nuggets vs Washington Wizards,True,False,454.0
2025-03-16,MIL vs OKC,False,True,463.0
2025-03-16,LA Clippers vs Charlotte Hornets,True,True,472.0
2025-03-16,Los Angeles Lakers vs Phoenix Suns,True,True,481.0
2025-03-16,LAC vs CHA,False,True,490.0
2025-03-16,San Antonio Spurs vs New Orleans Pelicans,True,True,499.0
2025-03-16,DAL vs PHI,False,True,508.0
2025-03-16,BKN vs ATL,False,True,517.0
2025-03-16,LAL vs PHX,False,True,526.0
2025-03-16,Portland Trail Blazers vs Toronto Raptors,True,True,535.0
2025-03-16,Brooklyn Nets vs Atlanta Hawks,True,True,544.0
2025-03-16,Minnesota Timberwolves vs Utah Jazz,True,True,553.0
2025-03-16,CLE vs ORL,False,True,562.0
2025-03-16,Golden State Warriors vs New York Knicks,True,True,571.0
2025-03-16,Milwaukee Bucks vs Indiana Pacers,True,True,580.0
2025-03-16,Memphis Grizzlies vs Miami Heat,True,True,589.0
2025-03-16,MIN vs UTA,False,True,598.0
2025-03-17,SAC vs MEM,False,True,9.0
2025-03-17,Milwaukee Bucks vs Oklahoma City Thunder,True,False,-1.0
2025-03-17,HOU vs PHI,False,True,8.0
2025-03-17,LAL vs SAS,False,True,17.0
2025-03-17,NYK vs MIA,False,True,26.0
2025-03-17,NOP vs DET,False,True,35.0
2025-03-17,UTA vs CHI,False,True,44.0
2025-03-17,GSW vs DEN,False,True,53.0
2025-03-17,POR vs WAS,False,True,62.0
2025-03-17,New York Knicks vs Miami Heat,True,True,71.0
2025-03-17,PHX vs TOR,False,True,80.0
2025-03-17,MIN vs IND,False,True,89.0
2025-03-18,LAC vs CLE,False,True,98.0
2025-03-18,New Orleans Pelicans vs Detroit Pistons,True,False,88.0
2025-03-18,Boston Celtics vs Brooklyn Nets,True,True,97.0
2025-03-18,Sacramento Kings vs Memphis Grizzlies,True,True,106.0
2025-03-18,Portland Trail Blazers vs Washington Wizards,True,True,115.0
2025-03-18,Los Angeles Lakers vs San Antonio Spurs,True,True,124.0
2025-03-18,Charlotte Hornets vs Atlanta Hawks,True,False,114.0
2025-03-18,CHA vs ATL,False,True,123.0
2025-03-18,GSW vs MIL,False,True,132.0
2025-03-18,Houston Rockets vs Philadelphia 76ers,True,True,141.0
2025-03-18,Utah Jazz vs Chicago Bulls,True,False,131.0
2025-03-18,BOS vs BKN,False,True,140.0
2025-03-18,Phoenix Suns vs Toronto Raptors,True,True,149.0
2025-03-18,Golden State Warriors vs Denver Nuggets,True,False,139.0
2025-03-18,Minnesota Timberwolves vs Indiana Pacers,True,False,129.0
2025-03-19,PHX vs CHI,False,True,138.0
2025-03-19,UTA vs WAS,False,True,147.0
2025-03-19,Orlando Magic vs Houston Rockets,True,False,137.0
2025-03-19,OKC vs PHI,False,True,146.0
2025-03-19,Miami Heat vs Detroit Pistons,True,False,136.0
2025-03-19,LAL vs DEN,False,True,145.0
2025-03-19,Indiana Pacers vs Dallas Mavericks,True,True,154.0
2025-03-19,POR vs MEM,False,True,163.0
2025-03-19,MIA vs DET,False,True,172.0
2025-03-19,IND vs DAL,False,True,181.0
2025-03-19,SAC vs CLE,False,True,190.0
2025-03-19,LA Clippers vs Cleveland Cavaliers,True,True,199.0
2025-03-19,MIN vs NOP,False,True,208.0
2025-03-19,SAS vs NYK,False,True,217.0
2025-03-19,Golden State Warriors vs Milwaukee Bucks,True,True,226.0
2025-03-19,ORL vs HOU,False,True,235.0
2025-03-20,San Antonio Spurs vs New York Knicks,True,True,244.0
2025-03-20,SAC vs CHI,False,True,253.0
2025-03-20,GSW vs TOR,False,True,262.0
2025-03-20,Indiana Pacers vs Brooklyn Nets,True,True,271.0
2025-03-20,Charlotte Hornets vs New York Knicks,True,True,280.0
2025-03-20,Sacramento Kings vs Cleveland Cavaliers,True,True,289.0
2025-03-20,Portland Trail Blazers vs Memphis Grizzlies,True,True,298.0
2025-03-20,Oklahoma City Thunder vs Philadelphia 76ers,True,True,307.0
2025-03-20,Minnesota Timberwolves vs New Orleans Pelicans,True,False,297.0
2025-03-20,LAL vs MIL,False,True,306.0
2025-03-20,IND vs BKN,False,True,315.0
2025-03-20,Utah Jazz vs Washington Wizards,True,True,324.0
2025-03-20,CHA vs NYK,False,True,333.0
2025-03-20,Los Angeles Lakers vs Denver Nuggets,True,True,342.0
2025-03-20,Phoenix Suns vs Chicago Bulls,True,True,351.0
2025-03-21,Golden State Warriors vs Toronto Raptors,True,True,360.0
2025-03-21,OKC vs CHA,False,True,369.0
2025-03-21,Washington Wizards vs Orlando Magic,True,False,359.0
2025-03-21,POR vs DEN,False,True,368.0
2025-03-21,Sacramento Kings vs Chicago Bulls,True,False,358.0
2025-03-21,SAS vs PHI,False,True,367.0
2025-03-21,UTA vs BOS,False,True,376.0
2025-03-21,Los Angeles Lakers vs Milwaukee Bucks,True,False,366.0
2025-03-21,LAC vs MEM,False,True,375.0
2025-03-21,DAL vs DET,False,True,384.0
2025-03-21,PHX vs CLE,False,True,393.0
2025-03-21,WAS vs ORL,False,True,402.0
2025-03-21,MIN vs NOP,False,True,411.0
2025-03-21,MIA vs HOU,False,True,420.0
2025-03-22,Dallas Mavericks vs Detroit Pistons,True,True,429.0
2025-03-22,Phoenix Suns vs Cleveland Cavaliers,True,True,438.0
2025-03-22,Minnesota Timberwolves vs New Orleans Pelicans,True,True,447.0
2025-03-22,Utah Jazz vs Boston Celtics,True,False,437.0
2025-03-22,IND vs BKN,False,True,446.0
2025-03-22,LA Clippers vs Memphis Grizzlies,True,True,455.0
2025-03-22,ATL vs GSW,False,True,464.0
2025-03-22,Portland Trail Blazers vs Denver Nuggets,True,True,473.0
2025-03-22,Oklahoma City Thunder vs Charlotte Hornets,True,True,482.0
2025-03-22,San Antonio Spurs vs Philadelphia 76ers,True,True,491.0
2025-03-22,Miami Heat vs Houston Rockets,True,False,481.0
2025-03-22,LAL vs CHI,False,True,490.0
2025-03-22,Indiana Pacers vs Brooklyn Nets,True,True,499.0
2025-03-22,SAC vs MIL,False,True,508.0
2025-03-22,Atlanta Hawks vs Golden State Warriors,True,True,517.0
2025-03-22,NYK vs WAS,False,True,526.0
2025-03-23,TOR vs SAS,False,True,535.0
2025-03-23,Toronto Raptors vs San Antonio Spurs,True,False,525.0
2025-03-23,Portland Trail Blazers vs Boston Celtics,True,False,515.0
2025-03-23,Los Angeles Lakers vs Chicago Bulls,True,False,505.0
2025-03-23,LAC vs OKC,False,True,514.0
2025-03-23,POR vs BOS,False,True,523.0
2025-03-23,ATL vs PHI,False,True,532.0
2025-03-23,Houston Rockets vs Denver Nuggets,True,False,522.0
2025-03-23,New York Knicks vs Washington Wizards,True,True,531.0
2025-03-23,Detroit Pistons vs New Orleans Pelicans,True,True,540.0
2025-03-23,DET vs NOP,False,True,549.0
2025-03-23,Utah Jazz vs Cleveland Cavaliers,True,False,539.0
2025-03-23,Atlanta Hawks vs Philadelphia 76ers,True,True,548.0
2025-03-23,Miami Heat vs Charlotte Hornets,True,True,557.0
2025-03-23,UTA vs CLE,False,True,566.0
2025-03-23,Sacramento Kings vs Milwaukee Bucks,True,False,556.0
2025-03-23,MIA vs CHA,False,True,565.0
2025-03-23,HOU vs DEN,False,True,574.0
2025-03-24,NOP vs PHI,False,True,9.0
2025-03-24,DEN vs CHI,False,True,18.0
2025-03-24,BKN vs DAL,False,True,27.0
2025-03-24,Indiana Pacers vs Minnesota Timberwolves,True,True,36.0
2025-03-24,Orlando Magic vs Los Angeles Lakers,True,True,45.0
2025-03-24,SAC vs BOS,False,True,54.0
2025-03-24,WAS vs TOR,False,True,63.0
2025-03-24,ORL vs LAL,False,True,72.0
2025-03-24,LA Clippers vs Oklahoma City Thunder,True,False,62.0
2025-03-24,PHX vs MIL,False,True,71.0
2025-03-24,IND vs MIN,False,True,80.0
2025-03-24,Brooklyn Nets vs Dallas Mavericks,True,False,70.0
2025-03-24,Washington Wizards vs Toronto Raptors,True,False,60.0
2025-03-25,NYK vs DAL,False,True,69.0
2025-03-25,New Orleans Pelicans vs Philadelphia 76ers,True,True,78.0
2025-03-25,DET vs SAS,False,True,87.0
2025-03-25,POR vs CLE,False,True,96.0
2025-03-25,SAC vs OKC,False,True,105.0
2025-03-25,UTA vs MEM,False,True,114.0
2025-03-25,Miami Heat vs Golden State Warriors,True,True,123.0
2025-03-25,CHA vs ORL,False,True,132.0
2025-03-25,Detroit Pistons vs San Antonio Spurs,True,True,141.0
2025-03-25,Charlotte Hornets vs Orlando Magic,True,False,131.0
2025-03-25,MIA vs GSW,False,True,140.0
2025-03-25,Phoenix Suns vs Milwaukee Bucks,True,True,149.0
2025-03-25,Denver Nuggets vs Chicago Bulls,True,False,139.0
2025-03-25,New York Knicks vs Dallas Mavericks,True,True,148.0
2025-03-25,Sacramento Kings vs Boston Celtics,True,False,138.0
2025-03-25,HOU vs ATL,False,True,147.0
2025-03-26,DEN vs MIL,False,True,156.0
2025-03-26,BKN vs TOR,False,True,165.0
2025-03-26,PHI vs WAS,False,True,174.0
2025-03-26,IND vs LAL,False,True,183.0
2025-03-26,NYK vs LAC,False,True,192.0
2025-03-26,PHX vs BOS,False,True,201.0
2025-03-26,New York Knicks vs LA Clippers,True,False,191.0
2025-03-26,Portland Trail Blazers vs Cleveland Cavaliers,True,False,181.0
2025-03-26,Utah Jazz vs Memphis Grizzlies,True,False,171.0
2025-03-26,Houston Rockets vs Atlanta Hawks,True,True,180.0
2025-03-26,Philadelphia 76ers vs Washington Wizards,True,False,170.0
2025-03-26,Indiana Pacers vs Los Angeles Lakers,True,False,160.0
2025-03-26,Brooklyn Nets vs Toronto Raptors,True,False,150.0
2025-03-26,Sacramento Kings vs Oklahoma City Thunder,True,False,140.0
2025-03-27,UTA vs HOU,False,True,149.0
2025-03-27,Phoenix Suns vs Boston Celtics,True,False,139.0
2025-03-27,Cleveland Cavaliers vs San Antonio Spurs,True,True,148.0
2025-03-27,Orlando Magic vs Dallas Mavericks,True,False,138.0
2025-03-27,CHI vs LAL,False,True,147.0
2025-03-27,Washington Wizards vs Indiana Pacers,True,False,137.0
2025-03-27,Miami Heat vs Atlanta Hawks,True,True,146.0
2025-03-27,MIA vs ATL,False,True,155.0
2025-03-27,Denver Nuggets vs Milwaukee Bucks,True,True,164.0
2025-03-27,ORL vs DAL,False,True,173.0
2025-03-27,WAS vs IND,False,True,182.0
2025-03-27,CLE vs SAS,False,True,191.0
2025-03-27,SAC vs POR,False,True,200.0
2025-03-27,OKC vs MEM,False,True,209.0
2025-03-28,MIN vs PHX,False,True,218.0
2025-03-28,BKN vs LAC,False,True,227.0
2025-03-28,MIL vs NYK,False,True,236.0
2025-03-28,DEN vs UTA,False,True,245.0
2025-03-28,DET vs CLE,False,True,254.0
2025-03-28,TOR vs CHA,False,True,263.0
2025-03-28,NOP vs GSW,False,True,272.0
2025-03-28,Detroit Pistons vs Cleveland Cavaliers,True,True,281.0
2025-03-28,Brooklyn Nets vs LA Clippers,True,False,271.0
2025-03-28,Toronto Raptors vs Charlotte Hornets,True,True,280.0
2025-03-28,Chicago Bulls vs Los Angeles Lakers,True,True,289.0
2025-03-28,Utah Jazz vs Houston Rockets,True,False,279.0
2025-03-28,Oklahoma City Thunder vs Memphis Grizzlies,True,True,288.0
2025-03-28,Sacramento Kings vs Portland Trail Blazers,True,True,297.0
2025-03-29,Denver Nuggets vs Utah Jazz,True,True,306.0
2025-03-29,Washington Wizards vs Brooklyn Nets,True,False,296.0
2025-03-29,Philadelphia 76ers vs Miami Heat,True,False,286.0
2025-03-29,Milwaukee Bucks vs New York Knicks,True,False,276.0
2025-03-29,Minnesota Timberwolves vs Phoenix Suns,True,True,285.0
2025-03-29,New Orleans Pelicans vs Golden State Warriors,True,False,275.0
2025-03-29,WAS vs BKN,False,True,284.0
2025-03-29,CHI vs DAL,False,True,293.0
2025-03-29,PHI vs MIA,False,True,302.0
2025-03-29,MEM vs LAL,False,True,311.0
2025-03-29,OKC vs IND,False,True,320.0
2025-03-29,SAS vs BOS,False,True,329.0
2025-03-29,Orlando Magic vs Sacramento Kings,True,True,338.0
2025-03-29,ORL vs SAC,False,True,347.0
2025-03-30,Cleveland Cavaliers vs LA Clippers,True,True,356.0
2025-03-30,Minnesota Timberwolves vs Detroit Pistons,True,True,365.0
2025-03-30,New York Knicks vs Portland Trail Blazers,True,True,374.0
2025-03-30,Milwaukee Bucks vs Atlanta Hawks,True,False,364.0
2025-03-30,San Antonio Spurs vs Golden State Warriors,True,False,354.0
2025-03-30,Chicago Bulls vs Dallas Mavericks,True,False,344.0
2025-03-30,NYK vs POR,False,True,353.0
2025-03-30,Philadelphia 76ers vs Toronto Raptors,True,False,343.0
2025-03-30,Oklahoma City Thunder vs Indiana Pacers,True,True,352.0
2025-03-30,San Antonio Spurs vs Boston Celtics,True,False,342.0
2025-03-30,PHX vs HOU,False,True,351.0
2025-03-30,New Orleans Pelicans vs Charlotte Hornets,True,True,360.0
2025-03-30,CLE vs LAC,False,True,369.0
2025-03-30,PHI vs TOR,False,True,378.0
2025-03-30,MIN vs DET,False,True,387.0
2025-03-30,SAS vs GSW,False,True,396.0
2025-03-30,MIL vs ATL,False,True,405.0
2025-03-30,NOP vs CHA,False,True,414.0
2025-03-30,Memphis Grizzlies vs Los Angeles Lakers,True,False,404.0
2025-03-31,Charlotte Hornets vs Utah Jazz,True,True,9.0
2025-03-31,ORL vs LAC,False,True,18.0
2025-03-31,Phoenix Suns vs Houston Rockets,True,False,8.0
2025-03-31,Orlando Magic vs LA Clippers,True,False,-2.0
2025-03-31,CHA vs UTA,False,True,7.0
2025-03-31,Indiana Pacers vs Sacramento Kings,True,True,16.0
2025-03-31,Memphis Grizzlies vs Boston Celtics,True,False,6.0
2025-03-31,MEM vs BOS,False,True,15.0
2025-03-31,DAL vs BKN,False,True,24.0
2025-03-31,Washington Wizards vs Miami Heat,True,False,14.0
2025-03-31,IND vs SAC,False,True,23.0
2025-03-31,OKC vs CHI,False,True,32.0
2025-03-31,LAL vs HOU,False,True,41.0
2025-03-31,WAS vs MIA,False,True,50.0
2025-04-01,NYK vs PHI,False,True,59.0
2025-04-01,Oklahoma City Thunder vs Chicago Bulls,True,True,68.0
2025-04-01,MIL vs PHX,False,True,77.0
2025-04-01,SAS vs ORL,False,True,86.0
2025-04-01,New York Knicks vs Philadelphia 76ers,True,True,95.0
2025-04-01,MEM vs GSW,False,True,104.0
2025-04-01,Atlanta Hawks vs Portland Trail Blazers,True,False,94.0
2025-04-01,ATL vs POR,False,True,103.0
2025-04-01,Dallas Mavericks vs Brooklyn Nets,True,False,93.0
2025-04-01,CHI vs TOR,False,True,102.0
2025-04-01,Los Angeles Lakers vs Houston Rockets,True,True,111.0
2025-04-01,DEN vs MIN,False,True,120.0
2025-04-01,Milwaukee Bucks vs Phoenix Suns,True,True,129.0
2025-04-02,Denver Nuggets vs Minnesota Timberwolves,True,False,119.0
2025-04-02,Cleveland Cavaliers vs New York Knicks,True,True,128.0
2025-04-02,DAL vs ATL,False,True,137.0
2025-04-02,San Antonio Spurs vs Orlando Magic,True,False,127.0
2025-04-02,IND vs CHA,False,True,136.0
2025-04-02,Chicago Bulls vs Toronto Raptors,True,True,145.0
2025-04-02,Memphis Grizzlies vs Golden State Warriors,True,False,135.0
2025-04-02,HOU vs UTA,False,True,144.0
2025-04-02,CLE vs NYK,False,True,153.0
2025-04-02,Washington Wizards vs Sacramento Kings,True,True,162.0
2025-04-02,WAS vs SAC,False,True,171.0
2025-04-02,Boston Celtics vs Miami Heat,True,False,161.0
2025-04-02,OKC vs DET,False,True,170.0
2025-04-02,BOS vs MIA,False,True,179.0
2025-04-02,DEN vs SAS,False,True,188.0
2025-04-02,LAC vs NOP,False,True,197.0
2025-04-02,Indiana Pacers vs Charlotte Hornets,True,True,206.0
2025-04-03,WAS vs ORL,False,True,215.0
2025-04-03,Philadelphia 76ers vs Milwaukee Bucks,True,False,205.0
2025-04-03,LAL vs GSW,False,True,214.0
2025-04-03,Brooklyn Nets vs Minnesota Timberwolves,True,False,204.0
2025-04-03,BKN vs MIN,False,True,213.0
2025-04-03,MIA vs MEM,False,True,222.0
2025-04-03,Miami Heat vs Memphis Grizzlies,True,False,212.0
2025-04-03,Washington Wizards vs Orlando Magic,True,False,202.0
2025-04-03,Houston Rockets vs Utah Jazz,True,True,211.0
2025-04-03,TOR vs POR,False,True,220.0
2025-04-03,Oklahoma City Thunder vs Detroit Pistons,True,True,229.0
2025-04-03,Toronto Raptors vs Portland Trail Blazers,True,False,219.0
2025-04-03,LA Clippers vs New Orleans Pelicans,True,True,228.0
2025-04-03,PHI vs MIL,False,True,237.0
2025-04-03,Dallas Mavericks vs Atlanta Hawks,True,True,246.0
2025-04-03,Denver Nuggets vs San Antonio Spurs,True,False,236.0
2025-04-04,SAS vs CLE,False,True,245.0
2025-04-04,TOR vs DET,False,True,254.0
2025-04-04,Toronto Raptors vs Detroit Pistons,True,False,244.0
2025-04-04,LAC vs DAL,False,True,253.0
2025-04-04,CHI vs POR,False,True,262.0
2025-04-04,GSW vs DEN,False,True,271.0
2025-04-04,HOU vs OKC,False,True,280.0
2025-04-04,Charlotte Hornets vs Sacramento Kings,True,False,270.0
2025-04-04,CHA vs SAC,False,True,279.0
2025-04-04,Los Angeles Lakers vs Golden State Warriors,True,False,269.0
2025-04-04,BOS vs PHX,False,True,278.0
2025-04-04,IND vs UTA,False,True,287.0
2025-04-04,LAL vs NOP,False,True,296.0
2025-04-04,Boston Celtics vs Phoenix Suns,True,True,305.0
2025-04-04,Indiana Pacers vs Utah Jazz,True,True,314.0
2025-04-05,San Antonio Spurs vs Cleveland Cavaliers,True,False,304.0
2025-04-05,Atlanta Hawks vs New York Knicks,True,False,294.0
2025-04-05,Chicago Bulls vs Portland Trail Blazers,True,True,303.0
2025-04-05,Houston Rockets vs Oklahoma City Thunder,True,True,312.0
2025-04-05,Los Angeles Lakers vs New Orleans Pelicans,True,True,321.0
2025-04-05,Golden State Warriors vs Denver Nuggets,True,True,330.0
2025-04-05,LA Clippers vs Dallas Mavericks,True,True,339.0
2025-04-05,LAC vs DAL,False,True,348.0
2025-04-05,ATL vs NYK,False,True,357.0
2025-04-05,MIA vs MIL,False,True,366.0
2025-04-05,DET vs MEM,False,True,375.0
2025-04-05,Detroit Pistons vs Memphis Grizzlies,True,False,365.0
2025-04-05,Philadelphia 76ers vs Minnesota Timberwolves,True,False,355.0
2025-04-05,PHI vs MIN,False,True,364.0
2025-04-06,NYK vs PHX,False,True,373.0
2025-04-06,Portland Trail Blazers vs San Antonio Spurs,True,True,382.0
2025-04-06,Miami Heat vs Milwaukee Bucks,True,False,372.0
2025-04-06,New York Knicks vs Phoenix Suns,True,True,381.0
2025-04-06,BOS vs WAS,False,True,390.0
2025-04-06,ATL vs UTA,False,True,399.0
2025-04-06,Brooklyn Nets vs Toronto Raptors,True,False,389.0
2025-04-06,BKN vs TOR,False,True,398.0
2025-04-06,GSW vs HOU,False,True,407.0
2025-04-06,OKC vs LAL,False,True,416.0
2025-04-06,POR vs SAS,False,True,425.0
2025-04-06,Charlotte Hornets vs Chicago Bulls,True,False,415.0
2025-04-06,CLE vs SAC,False,True,424.0
2025-04-06,DEN vs IND,False,True,433.0
2025-04-06,Boston Celtics vs Washington Wizards,True,True,442.0
2025-04-06,LA Clippers vs Dallas Mavericks,True,True,451.0
2025-04-06,Cleveland Cavaliers vs Sacramento Kings,True,False,441.0
2025-04-06,CHA vs CHI,False,True,450.0
2025-04-06,Atlanta Hawks vs Utah Jazz,True,True,459.0
2025-04-06,NOP vs MIL,False,True,468.0
2025-04-06,Oklahoma City Thunder vs Los Angeles Lakers,True,False,458.0
2025-04-07,Golden State Warriors vs Houston Rockets,True,False,-10.0
2025-04-07,Detroit Pistons vs Sacramento Kings,True,False,-20.0
2025-04-07,Miami Heat vs Philadelphia 76ers,True,True,-11.0
2025-04-07,New Orleans Pelicans vs Milwaukee Bucks,True,False,-21.0
2025-04-07,Denver Nuggets vs Indiana Pacers,True,False,-31.0
2025-04-07,DET vs SAC,False,True,-22.0
2025-04-07,MIA vs PHI,False,True,-13.0
2025-04-08,New York Knicks vs Boston Celtics,True,False,-23.0
2025-04-08,Orlando Magic vs Atlanta Hawks,True,True,-14.0
2025-04-08,Cleveland Cavaliers vs Chicago Bulls,True,True,-5.0
2025-04-08,BKN vs NOP,False,True,4.0
2025-04-08,Indiana Pacers vs Washington Wizards,True,True,13.0
2025-04-08,MIL vs MIN,False,True,22.0
2025-04-08,Brooklyn Nets vs New Orleans Pelicans,True,True,31.0
2025-04-08,Charlotte Hornets vs Memphis Grizzlies,True,False,21.0
2025-04-08,PHX vs GSW,False,True,30.0
2025-04-08,IND vs WAS,False,True,39.0
2025-04-08,LAC vs SAS,False,True,48.0
2025-04-08,CHA vs MEM,False,True,57.0
2025-04-08,NYK vs BOS,False,True,66.0
2025-04-08,ORL vs ATL,False,True,75.0
2025-04-08,CLE vs CHI,False,True,84.0
2025-04-08,OKC vs LAL,False,True,93.0
2025-04-09,LAC vs HOU,False,True,102.0
2025-04-09,TOR vs CHA,False,True,111.0
2025-04-09,Orlando Magic vs Boston Celtics,True,True,120.0
2025-04-09,CHI vs MIA,False,True,129.0
2025-04-09,GSW vs SAS,False,True,138.0
2025-04-09,ORL vs BOS,False,True,147.0
2025-04-09,SAC vs DEN,False,True,156.0
2025-04-09,DAL vs LAL,False,True,165.0
